Data,Ultimo,Abertura,Max,Min,Vol,Var
08.10.2007,0.3692103264996204,0.3658074298711145,0.37048249763481556,0.3632380952380952,0.15926535087719298,0.4424543946932007
05.10.2007,0.3625664388762339,0.3551933282789992,0.362724692526017,0.3531428571428571,0.12828947368421054,0.44411276948590384
04.10.2007,0.3557327258921792,0.35765731614859736,0.3610217596972564,0.3527619047619047,0.17132675438596492,0.38407960199004976
03.10.2007,0.3582004555808656,0.35064442759666414,0.3566698202459792,0.34914285714285714,0.14761513157894737,0.43814262023217254
02.10.2007,0.3523158694001519,0.3538665655799848,0.35383159886471144,0.3504761904761905,0.15350877192982457,0.3864013266998342
01.10.2007,0.3544039483675019,0.3354814253222138,0.35723746452223276,0.33714285714285713,0.2955043859649123,0.5598673300165838
28.09.2007,0.33086560364464696,0.33510235026535257,0.33453169347209083,0.32761904761904764,0.1451480263157895,0.3960199004975125
27.09.2007,0.33143507972665154,0.3275208491281274,0.3356669820245979,0.3238095238095238,0.16310307017543862,0.40530679933665015
26.09.2007,0.33067577828397876,0.34003032600454886,0.3403973509933774,0.32666666666666666,0.1984649122807018,0.287893864013267
25.09.2007,0.3477600607441154,0.343062926459439,0.3519394512771996,0.33904761904761904,0.24958881578947373,0.41757877280265343
24.09.2007,0.34510250569476086,0.3286580742987111,0.34531693472090824,0.3291428571428572,0.08292214912280703,0.463681592039801
21.09.2007,0.3356112376613516,0.343062926459439,0.3426679280983917,0.33161904761904765,0.24739583333333337,0.3190713101160863
20.09.2007,0.34794988610478367,0.33434420015162997,0.34985808893093656,0.33161904761904765,0.2875548245614035,0.44543946932006634
19.09.2007,0.34111617312072895,0.3322592873388931,0.3383159886471145,0.32990476190476187,0.22669956140350878,0.5217247097844113
18.09.2007,0.32346241457858776,0.31273692191053826,0.32204351939451276,0.3142857142857143,0.0005482456140350878,0.4451077943615257
17.09.2007,0.31700835231586943,0.305724033358605,0.315042573320719,0.30723809523809525,0.0005482456140350878,0.5953565505804311
14.09.2007,0.29062262718299164,0.2862016679302502,0.28382213812677387,0.2876190476190476,0.00013706140350877195,0.45273631840796025
13.09.2007,0.28359908883826884,0.28278999241849884,0.2804162724692526,0.2805714285714286,0.0002741228070175439,0.37446102819237154
12.09.2007,0.2870159453302961,0.2875284306292646,0.28514664143803214,0.2876190476190476,0.0,0.4155887230514097
11.09.2007,0.2849278663629461,0.285253980288097,0.28420056764427626,0.2836190476190476,0.00013706140350877195,0.38573797678275296
10.09.2007,0.286826119969628,0.27558756633813497,0.2813623462630085,0.27695238095238095,0.0004111842105263158,0.4961857379767828
07.09.2007,0.27429764616552776,0.27369219105382864,0.27341532639545885,0.2742857142857143,0.00013706140350877195,0.40597014925373137
06.09.2007,0.273538344722855,0.26971190295678543,0.27095553453169346,0.2710476190476191,0.00013706140350877195,0.43250414593698183
05.09.2007,0.26936218678815493,0.27577710386656556,0.27341532639545885,0.2704761904761905,0.0004111842105263158,0.3393034825870647
04.09.2007,0.2773348519362187,0.278620166793025,0.2792809839167455,0.2716190476190476,0.00013706140350877195,0.45605306799336653
31.08.2007,0.2701214882308277,0.2681956027293404,0.2703878902554399,0.26761904761904765,0.0015076754385964914,0.4268656716417911
30.08.2007,0.2667046317388003,0.26971190295678543,0.2684957426679281,0.26761904761904765,0.0012335526315789475,0.3734660033167496
29.08.2007,0.2701214882308277,0.2744503411675512,0.27341532639545885,0.2704761904761905,0.0010964912280701756,0.37081260364842455
28.08.2007,0.2739179954441914,0.2721758908263836,0.275685903500473,0.2723809523809524,0.005345394736842106,0.4162520729684909
27.08.2007,0.2718299164768413,0.27748294162244125,0.2751182592242195,0.2723809523809524,0.002467105263157895,0.355223880597015
24.08.2007,0.2777145026575551,0.282221379833207,0.28249763481551565,0.27771428571428575,0.007675438596491229,0.3655058043117745
23.08.2007,0.2822703113135915,0.27634571645185746,0.2813623462630085,0.27771428571428575,0.014254385964912282,0.44046434494195696
22.08.2007,0.2769552012148823,0.27634571645185746,0.2764427625354778,0.2752380952380952,0.1543311403508772,0.40597014925373137
21.08.2007,0.2761958997722096,0.2780515542077331,0.27738883632923367,0.27580952380952384,0.14185855263157895,0.38275290215588725
20.08.2007,0.2784738041002278,0.2793783169067475,0.2811731315042573,0.27714285714285714,0.10348135964912282,0.3797678275290216
17.08.2007,0.28113135914958237,0.2676269901440485,0.27984862819299905,0.26895238095238094,0.10348135964912282,0.5266998341625208
16.08.2007,0.26499620349278663,0.29188779378316904,0.29101229895931885,0.26457142857142857,0.24794407894736845,0.1800995024875622
15.08.2007,0.29498861047835995,0.2934040940106141,0.2946073793755913,0.2887619047619048,0.16145833333333334,0.4013266998341625
14.08.2007,0.29479878511769175,0.29984836997725545,0.3023651844843898,0.2927619047619047,0.24465460526315794,0.3558872305140962
13.08.2007,0.3008731966590737,0.29510993176648975,0.3023651844843898,0.29504761904761906,0.3522478070175439,0.4039800995024876
10.08.2007,0.3003037205770691,0.2932145564821834,0.2989593188268685,0.28723809523809524,0.32373903508771934,0.430514096185738
09.08.2007,0.29612756264236906,0.29188779378316904,0.2947965941343425,0.29066666666666663,0.2584978070175439,0.427860696517413
08.08.2007,0.29233105542900534,0.28544351781652766,0.2913907284768212,0.2859047619047619,0.19969846491228072,0.42951907131011613
07.08.2007,0.2883447228549735,0.2934040940106141,0.29101229895931885,0.2857142857142857,0.23930921052631582,0.3734660033167496
06.08.2007,0.291951404707669,0.2896133434420015,0.293282876064333,0.28476190476190477,0.22560307017543862,0.4212271973466004
03.08.2007,0.2891040242976462,0.28430629264594387,0.289120151371807,0.2845714285714286,0.20572916666666669,0.44145936981757883
02.08.2007,0.28359908883826884,0.27293404094010615,0.28192999053926204,0.2742857142857143,0.296875,0.4908789386401327
01.08.2007,0.2718299164768413,0.2740712661106899,0.27436140018921473,0.2714285714285714,0.16296600877192985,0.36517412935323385
31.07.2007,0.2763857251328778,0.2708491281273692,0.2739829706717124,0.2704761904761905,0.14144736842105265,0.43980099502487563
30.07.2007,0.27126044039483677,0.26914329037149354,0.2703878902554399,0.26704761904761903,0.13898026315789475,0.40729684908789393
27.07.2007,0.27031131359149585,0.265352539802881,0.269441816461684,0.26476190476190475,0.14103618421052633,0.43880597014925377
26.07.2007,0.2653758542141231,0.27634571645185746,0.27625354777672656,0.26476190476190475,0.18736293859649125,0.3187396351575456
25.07.2007,0.2760060744115414,0.2805155420773313,0.2785241248817408,0.2761904761904762,0.27521929824561403,0.35555555555555557
24.07.2007,0.28189066059225515,0.2670583775587566,0.280794701986755,0.26571428571428574,0.27521929824561403,0.5004975124378109
23.07.2007,0.26898253606681854,0.27293404094010615,0.27587511825922423,0.26761904761904765,0.1513157894736842,0.3519071310116087
20.07.2007,0.2752467729688687,0.27558756633813497,0.2751182592242195,0.2735238095238095,0.07319078947368421,0.43681592039801
19.07.2007,0.27050113895216404,0.27141774071266106,0.271523178807947,0.2651428571428571,0.08292214912280703,0.40729684908789393
18.07.2007,0.26955201214882313,0.26573161485974217,0.265279091769158,0.26476190476190475,0.0004111842105263158,0.45704809286898845
17.07.2007,0.262338648443432,0.2596664139499621,0.2596026490066225,0.26095238095238094,0.00013706140350877195,0.4411276948590382
16.07.2007,0.25721336370539105,0.25606520090978013,0.2563859981078524,0.252952380952381,0.0004111842105263158,0.4461028192371477
13.07.2007,0.2515186028853455,0.2558756633813495,0.2535477767265847,0.24952380952380954,0.00013706140350877195,0.34991708126036486
12.07.2007,0.25778283978739563,0.2541698256254738,0.251844843897824,0.25523809523809526,0.00013706140350877195,0.40597014925373137
11.07.2007,0.2570235383447229,0.25492797573919634,0.25581835383159884,0.2561904761904762,0.0004111842105263158,0.421558872305141
10.07.2007,0.2543659832953683,0.24829416224412432,0.2520340586565752,0.24952380952380954,0.0005482456140350878,0.4447761194029851
09.07.2007,0.2488610478359909,0.24905231235784686,0.24976348155156103,0.24914285714285717,0.0002741228070175439,0.3936981757877281
06.07.2007,0.24962034927866364,0.2577710386656558,0.2554399243140965,0.25447619047619047,0.0005482456140350878,0.3678275290215589
05.07.2007,0.2536066818526955,0.2577710386656558,0.2554399243140965,0.25447619047619047,0.0008223684210526316,0.37578772802653404
03.07.2007,0.25664388762338647,0.25644427596664143,0.25468306527909174,0.2571428571428571,0.0008223684210526316,0.366832504145937
02.07.2007,0.2608200455580866,0.2642153146322972,0.2618732261116367,0.2575238095238095,0.0013706140350877194,0.3761194029850746
29.06.2007,0.2638572513287775,0.26156178923426837,0.26168401135288555,0.2619047619047619,0.0013706140350877194,0.40597014925373137
28.06.2007,0.2630979498861048,0.26156178923426837,0.261116367076632,0.2605714285714286,0.0005482456140350878,0.4119402985074627
27.06.2007,0.26157934700075935,0.25928733889310085,0.25922421948912017,0.2580952380952381,0.0019188596491228073,0.41359867330016586
26.06.2007,0.25987091875474566,0.2596664139499621,0.2607379375591296,0.2580952380952381,0.006304824561403509,0.3983416252072969
25.06.2007,0.26006074411541386,0.27293404094010615,0.2707663197729423,0.26095238095238094,0.011239035087719298,0.29485903814262027
22.06.2007,0.2737281700835232,0.2784306292645944,0.2781456953642384,0.2725714285714286,0.005756578947368422,0.37247097844112775
21.06.2007,0.2773348519362187,0.278620166793025,0.27776726584673606,0.2773333333333333,0.017132675438596492,0.38706467661691546
20.06.2007,0.27904328018223234,0.2723654283548142,0.27776726584673606,0.27295238095238095,0.1421326754385965,0.448424543946932
